award_date,grant_number
2016-02-11,5R01AI116901-02
2016-02-11,1R01AR069537-01
2016-02-11,5R01DK105014-02
2016-02-11,5SC2GM109811-02
2016-02-11,2U01GM098033-09
2016-02-11,5R01CA188341-02
2016-02-11,4R01CA152103-05
2016-02-11,5R13HD059293-08
2016-02-11,5R01DK102667-02
2016-02-11,4R01HD074560-04
2016-02-11,5P41GM103390-27
2016-02-11,1R21MH106905-01A1
2016-02-11,4R01AI101205-04
2016-02-11,4R37EB003320-19
2016-02-11,4R01CA174462-04
2016-02-11,4R37AG006168-29
2016-02-11,4R01GM049975-21
2016-02-12,2U01DK057178-18
2016-02-12,5U13AG047008-03
2016-02-12,2R01HD038384-16
2016-02-12,1R01DC015232-01
2016-02-12,1F30AI124589-01
2016-02-12,5R13FD004750-04
2016-02-12,1F32HL131246-01
2016-02-12,5IK2BX001578-04
2016-02-12,5R01EB019437-02
2016-02-12,1R01AR069000-01
2016-02-12,1F32AI118294-01A1
2016-02-12,5R01ES022968-03
2016-02-12,1R01DC014693-01A1
2016-02-12,5R01CA184494-02
2016-02-12,4P30MH058107-20
2016-02-12,4P30MH058107-20
2016-02-12,5R21HD083832-02
2016-02-12,5F32NS083127-03
2016-02-12,7R01CA188575-02
2016-02-12,4R01HL116524-04
2016-02-12,5R21CA187325-02
2016-02-12,2I01BX001075-04A1
2016-02-12,5R01HL119380-02
2016-02-12,5IK2BX002488-02
2016-02-12,1R01MH109484-01
2016-02-12,4R00CA178197-03
2016-02-12,5R21AA023662-02
2016-02-12,5R01MH105379-02
2016-02-12,5R01HL085870-11
2016-02-12,4R01AI091699-05
2016-02-12,1R15HL121786-01A1
2016-02-12,5U01AI117844-02
2016-02-12,5IK2BX001942-03
2016-02-12,4R01AI098546-05
2016-02-12,4R01CA158540-05
2016-02-12,1R21AI121550-01A1
2016-02-12,5R01AI115979-02
2016-02-12,5IK2CX000611-04
2016-02-12,1R43CA203170-01
2016-02-12,5R01EY023371-03
2016-02-12,5R01HL105314-06
2016-02-12,4P30MH058107-20
2016-02-12,1R21HD083335-01A1
2016-02-12,1T32DC013017-01A1
2016-02-12,5R01AI112015-03
2016-02-12,1R15CA202662-01
2016-02-12,5R01DK078056-08
2016-02-12,7R01CA113580-10
2016-02-12,5R01AR067722-02
2016-02-12,5IK2BX002520-02
2016-02-12,1R01EB022106-01
2016-02-12,5R01MH063480-12
2016-02-12,1R21DK106603-01A1
2016-02-12,1F32AI124518-01
2016-02-12,1F32AI118565-01A1
2016-02-12,5DP1HD086071-02
2016-02-12,4U01MH097435-04
2016-02-12,5IK2BX001289-04
2016-02-12,7K01AG049075-02
2016-02-12,5R01NS083596-03
2016-02-12,5R21NS091988-02
2016-02-12,3R01AI102883-04S1
2016-02-12,7R01AI069314-08
2016-02-12,5IK2BX001820-03
2016-02-12,5IK2CX000758-03
2016-02-12,5R01HL126697-02
2016-02-12,5SC3GM109870-03
2016-02-12,5R01DE024166-02
2016-02-12,5R21DA036921-02
2016-02-12,5R21AA022349-02
2016-02-12,1R01HD085902-01
2016-02-12,5U19AI109948-03
2016-02-12,5U19AI109948-03
2016-02-12,5U19AI109948-03
2016-02-12,5R01AI107655-04
2016-02-12,1R01GM113888-01A1
2016-02-12,1R01AR067859-01A1
2016-02-12,1R21AI123782-01
2016-02-12,5R01HL121206-02
2016-02-12,5IK2CX000624-04
2016-02-12,5SC1HL101431-07
2016-02-12,5U19AI115589-02
2016-02-12,2U01DK057135-17
2016-02-12,5R01HL124282-02
2016-02-12,4R01GM099549-04
2016-02-12,4R01MH081159-08
2016-02-12,5R01EB001838-10
2016-02-12,5R01AG050263-02
2016-02-12,1R01FD005685-01
2016-02-12,2R01AI065256-06A1
2016-02-12,4P30MH058107-20
2016-02-12,5IK2BX001561-04
2016-02-12,1R01AI125064-01
2016-02-12,4R37AI066998-13
2016-02-12,3K23NS073685-05S1
2016-02-12,1R21NS095351-01A1
2016-02-12,5R34AA023589-02
2016-02-12,5IK2CX000864-03
2016-02-12,4R01NS034700-24
2016-02-12,4R01AI036525-18
2016-02-12,5R21NS092010-02
2016-02-12,4R01AG037120-04
2016-02-12,2R01CA143971-06
2016-02-12,1K01HL131333-01
2016-02-12,5P41EB015922-19
2016-02-12,5R01DE025015-02
2016-02-12,7R01HL069229-16
2016-02-12,1F30DK109573-01
2016-02-12,5R01EY012135-16
2016-02-12,5R01MH100631-03
2016-02-12,5U19AI115589-02
2016-02-12,5R21CA187561-02
2016-02-12,5R01HL122662-02
2016-02-12,5F31HD078090-02
2016-02-12,5R01AA022414-02
2016-02-12,5R01DE024982-02
2016-02-12,5R01AI104817-04
2016-02-12,4R01HL114541-04
2016-02-12,5R01GM114678-02
2016-02-12,5R01EB011556-06
2016-02-12,1R21NS090037-01A1
2016-02-12,5R01HL119837-03
2016-02-12,5R01AI118884-02
2016-02-12,5F32AI110047-03
2016-02-12,5IK2CX000706-03
2016-02-12,2R25HL103156-06
2016-02-12,5R01GM108505-03
2016-02-12,1R01AI118962-01A1
2016-02-12,5R01AI110617-02
2016-02-12,5F32EY025145-02
2016-02-12,1R43DE025797-01
2016-02-12,5U19AI109948-03
2016-02-12,5U19AI109948-03
2016-02-12,4R01CA158383-05
2016-02-12,5R01EB019006-02
2016-02-12,5R01NS087198-03
2016-02-12,1R21HD087561-01
2016-02-12,5R01NS090962-02
2016-02-12,5R13AG046051-03
2016-02-12,2U01DK057149-17
2016-02-12,4R01HL117639-04
2016-02-12,5R43AI113992-02
2016-02-12,5R03DE024239-02
2016-02-12,5R01EY008247-26
2016-02-12,1R21MH110223-01
2016-02-12,4R33AI110165-03
2016-02-12,5R01MH085082-07
2016-02-12,5IK2BX002498-02
2016-02-12,5R01AA022113-03
2016-02-12,4R00AG048016-03
2016-02-12,5R01GM112696-03
2016-02-12,4P30MH058107-20
2016-02-12,7R01HL083078-10
2016-02-12,5R01AI111970-03
2016-02-12,5R37HL028143-32
2016-02-12,1K99HL127267-01A1
2016-02-12,7R01AG041676-05
2016-02-12,3R01AI118833-01S1
2016-02-12,5R33CA182384-02
2016-02-12,1R01FD005686-01
2016-02-12,1R21HD085086-01A1
2016-02-12,5R01CA195532-02
2016-02-12,1R01MH106756-01A1
2016-02-12,7R21EY024734-03
2016-02-12,5R01HL127891-02
2016-02-12,5U19AI115589-02
2016-02-12,1F32AI124506-01
2016-02-12,4R01CA162401-04
2016-02-12,7R01CA194013-02
2016-02-12,5R01GM112882-02
2016-02-12,5R01NS091220-02
2016-02-12,5R01HL128071-03
2016-02-12,5R01NS089449-03
2016-02-12,5R01AI110586-02
2016-02-12,5R13FD004752-04
2016-02-12,1IK2BX002986-01A1
2016-02-12,5R25OD016534-03
2016-02-12,5R01AI053721-13
2016-02-12,3U54EB020404-02S1
2016-02-12,5R01MH107460-02
2016-02-12,5R01MH104384-02
2016-02-12,5R01AI113766-02
2016-02-12,4P30MH058107-20
2016-02-12,4R01HL112671-04
2016-02-12,1R03EB022305-01
2016-02-12,4P30MH058107-20
2016-02-12,1K99HD087532-01
2016-02-12,5IK2BX002243-03
2016-02-12,1R01MH108594-01
2016-02-12,1R01NS091544-01A1
2016-02-12,5R01AG025037-10
2016-02-12,5U19AI115589-02
2016-02-12,4R01AT007077-05
2016-02-12,5R56MH105571-02
2016-02-12,4R01AI100005-05
2016-02-12,5F31CA196231-02
2016-02-12,5R01AI116698-02
2016-02-12,5R01DE025033-02
2016-02-12,5R25GM114000-02
2016-02-12,1R21AI124209-01
2016-02-12,5R01CA116161-07
2016-02-12,5R03NS092024-02
2016-02-12,5IK2CX000538-05
2016-02-12,4R01MH099190-04
2016-02-12,5R01GM110244-02
2016-02-12,5R03AA023652-02
2016-02-12,1R01GM117134-01
2016-02-12,5R01AG026484-12
2016-02-12,5R01HL121791-03
2016-02-12,5F31AI118555-02
2016-02-12,4R44AG049540-02
2016-02-12,5R44AI100778-04
2016-02-12,4R01HL114086-04
2016-02-12,4R01HL069846-14
2016-02-12,5R03HD079722-02
2016-02-12,4R01EY018755-18
2016-02-12,7R01EY024384-03
2016-02-12,5R21MH105816-02
2016-02-12,7I01RX000324-04
2016-02-12,2U01DK057131-17
2016-02-12,1R15HL127592-01A1
2016-02-12,5U34AR067426-02
2016-02-13,4R01MH092450-05
2016-02-13,5R01MH101472-02
2016-02-13,5R01MH104588-02
2016-02-13,5F32MH102049-04
2016-02-13,5R01MH104418-02
2016-02-14,7R01HL093242-08
2016-02-14,1R01HD083809-01A1
2016-02-14,2R01HL076179-09
2016-02-14,1R01HL126969-01A1
2016-02-15,1R01DK106618-01A1
2016-02-15,1R01AI119015-01A1
2016-02-15,1F32DA041011-01
2016-02-15,4D43TW009539-04
2016-02-15,4D43TW009607-04
2016-02-15,1R21AI117440-01A1
2016-02-15,1R01AI124690-01
2016-02-15,7K23HL112850-04
2016-02-15,4R01CA165076-05
2016-02-15,4R01EY011378-19
2016-02-15,5R01GM108119-02
2016-02-15,5R01AI124355-02
2016-02-15,2R25GM062459-14
2016-02-15,1R21AI121742-01
2016-02-15,5R01GM105696-03
2016-02-15,1R03AA024586-01
2016-02-15,4R01HL111821-05
2016-02-15,5R01MH106842-02
2016-02-15,1R03HD083726-01A1
2016-02-15,5R03DA037421-02
2016-02-15,1F32HL131288-01
2016-02-15,5R01AI105018-03
2016-02-15,1R34DK109503-01
2016-02-15,4R01GM099513-04
2016-02-15,1R21CA191663-01A1
2016-02-15,5F30CA196103-02
2016-02-15,1R43EY026281-01
2016-02-15,5R01CA189209-02
2016-02-15,1R21AR067918-01A1
2016-02-15,1K08EB019495-01A1
2016-02-15,5R01GM107084-03
2016-02-15,1F32EY026796-01
2016-02-15,1F32GM114961-01A1
2016-02-15,1F31AI120868-01A1
2016-02-15,1R21TW010262-01
2016-02-15,1R01NS097161-01
2016-02-15,1R01MH109413-01
2016-02-15,1R01AR067738-01A1
2016-02-15,7R01AI110457-02
2016-02-15,5R01AI114615-02
2016-02-15,1R43MH109191-01
2016-02-15,5U19AI115658-02
2016-02-15,5U19AI115658-02
2016-02-15,4D43TW009573-04
2016-02-15,4R25TW006070-09
2016-02-15,5R01AI114581-02
2016-02-15,4R01MH058616-15
2016-02-15,1R01EY025638-01A1
2016-02-15,4R01DK098205-04
2016-02-15,5SC3GM113804-02
2016-02-15,3P30CA118100-11S6
2016-02-15,5R01HL112294-05
2016-02-15,5R01GM107469-03
2016-02-15,1R01EY025999-01A1
2016-02-15,1R56AI122273-01A1
2016-02-15,4R01GM106023-04
2016-02-15,1F32HL128082-01A1
2016-02-15,4R01GM097468-05
2016-02-15,5U19AI115658-02
2016-02-15,5R01GM088076-07
2016-02-15,1R01NS096606-01
2016-02-15,1R21EY026752-01
2016-02-15,1R01DK105015-01A1
2016-02-15,5R25GM114022-02
2016-02-15,1R03HD087481-01
2016-02-15,5R01CA080830-18
2016-02-15,4D43TW009609-04
2016-02-15,4D43TW009608-04
2016-02-15,1R01AI121209-01A1
2016-02-15,2R01AR045203-16
2016-02-15,1R01EY025961-01A1
2016-02-15,5R21HD078818-02
2016-02-15,4R01CA176611-04
2016-02-15,5F31NS084722-03
2016-02-15,1F32HL131308-01
2016-02-15,1R01EY025328-01A1
2016-02-15,5U19AI115658-02
2016-02-15,1R01NS095894-01
2016-02-15,1R01CA195466-01A1
2016-02-15,4R01AI042858-16
2016-02-15,5R01HD075785-03
2016-02-15,4D43TW009604-04
2016-02-15,1R21AA023967-01A1
2016-02-15,1R21AI124488-01
2016-02-15,5UM1CA186691-03
2016-02-15,1R01EY025259-01A1
2016-02-15,5R01GM110034-03
2016-02-15,5F30EY025154-02
2016-02-15,5R01MH106497-02
2016-02-15,4R01EY022979-04
2016-02-15,1R01HL128850-01A1
2016-02-15,5R01AI026077-29
2016-02-15,4R37GM062437-16
2016-02-15,4R01MH096463-04
2016-02-15,5R21AA022863-02
2016-02-15,1R01DA039863-01A1
2016-02-15,4R01EY016407-10
2016-02-15,5U01HL121838-03
2016-02-15,4R01DE013094-15
2016-02-15,4R01MH096951-05
2016-02-15,2R01MH092769-06A1
2016-02-15,2R01AA011114-14A1
2016-02-15,1R01EY026041-01
2016-02-15,5U19AI115658-02
2016-02-15,1R21EB021655-01A1
2016-02-15,5F31MH103902-03
2016-02-15,5R01AI080870-06
2016-02-15,1F32AI120789-01A1X1
2016-02-15,4K24HD070966-05
2016-02-15,4R01EY011600-17
2016-02-15,4R00DK095975-03
2016-02-15,1R01EY026199-01
2016-02-15,4D43TW007587-09
2016-02-15,5R01GM073646-11
2016-02-15,1R21HD084992-01A1
2016-02-15,5R21HD080682-02
2016-02-15,4R01EY008834-25
2016-02-15,5R01CA168670-03
2016-02-15,5R44AI081372-05
2016-02-15,5F31CA192560-02
2016-02-15,4D43TW009586-04
2016-02-15,1F31NR015722-01A1
2016-02-15,5F31MH106192-02
2016-02-15,4R01EY022408-05
2016-02-15,7R01HL119984-03
2016-02-15,3R21AI115136-01A1S1
2016-02-15,1F31HL131381-01
2016-02-15,5R01MH102690-03
2016-02-15,1F32HL131189-01
2016-02-15,2U01DK057078-17
2016-02-15,2R01DK058702-14A1
2016-02-15,7R01GM056006-20
2016-02-15,1F32HL131299-01
2016-02-15,1R41AI122431-01
2016-02-15,5R01GM065368-12
2016-02-15,5R01AA022108-02
2016-02-15,5R33AI105944-04
2016-02-15,5R01AI111918-03
2016-02-15,1R01GM112938-01
2016-02-15,1F32GM115097-01A1
2016-02-15,4R37GM048085-24
2016-02-15,2R01EY002115-39
2016-02-15,4R01MH095904-05
2016-02-15,5R01MH100635-03
2016-02-15,2U01DK057151-17
2016-02-15,4D43TW009610-04
2016-02-15,5R01GM111715-02
2016-02-15,1F32AI120541-01A1
2016-02-15,5R01GM072611-11
2016-02-15,4R25TW009511-03
2016-02-15,4D43TW009606-04
2016-02-15,4R01NS082413-04
2016-02-15,1R01AI122802-01A1
2016-02-15,4D43TW009580-04
2016-02-15,4D43TW009578-04
2016-02-15,2U01DK056990-17
2016-02-15,2R01GM051586-22A1
2016-02-15,4R01EY012355-11
2016-02-15,5R01DA035813-03
2016-02-15,5R03HD081064-02
2016-02-15,1R01AI125119-01
2016-02-15,1UG1EY025992-01
2016-02-15,5R01EY023335-03
2016-02-16,4R01CA077325-18
2016-02-16,5R01AG023039-14
2016-02-16,5R01AG047924-02
2016-02-16,1R03CA195039-01A1
2016-02-16,4R01AR062507-04
2016-02-16,5R01NR015676-02
2016-02-16,2R01NS017950-33
2016-02-16,5R37HL061371-18
2016-02-16,5R01AI110613-03
2016-02-16,4R01MH073689-10
2016-02-16,5U19AI109858-03
2016-02-16,1T32MH109205-01A1
2016-02-16,5R01HL118261-03
2016-02-16,5P20CA183640-02
2016-02-16,7R01HD069377-05
2016-02-16,4R37AI048793-16
2016-02-16,5R25OD016533-03
2016-02-16,1R21NS095306-01A1
2016-02-16,4R01AG040162-05
2016-02-16,5R01HL095056-07
2016-02-16,2R01DA033814-04A1
2016-02-16,5P01HL081588-10
2016-02-16,5P01HL081588-10
2016-02-16,5P01HL081588-10
2016-02-16,5R25OD010497-03
2016-02-16,5P20CA183640-02
2016-02-16,4P20MD006901-05
2016-02-16,1F31NS093944-01A1
2016-02-16,4R01AI058057-12
2016-02-16,5P01HL081588-10
2016-02-16,1R21AR068509-01A1
2016-02-16,1K01DA039299-01A1
2016-02-16,1R21OD020187-01A1
2016-02-16,1R13CA200104-01
2016-02-16,4R01ES020395-05
2016-02-16,2U01DK056992-17
2016-02-16,9R44TR001398-04
2016-02-16,5U19AI109858-03
2016-02-16,5U19AI109858-03
2016-02-16,5U19AI109858-03
2016-02-16,5R25TW001599-17
2016-02-16,4P20MD006901-05
2016-02-16,4P20MD006901-05
2016-02-16,1F31GM116536-01A1
2016-02-16,5K01HS023900-02
2016-02-16,1R21AA023518-01A1
2016-02-16,5R24HL123879-02
2016-02-16,1F31GM111058-01A1
2016-02-16,3R01DC004450-17S1
2016-02-16,1R01NS096281-01
2016-02-16,5U19AI109858-03
2016-02-16,1R01AI124723-01
2016-02-16,5U19AI109858-03
2016-02-16,5U19AI109858-03
2016-02-16,4P20MD006901-05
2016-02-16,5P01HL081588-10
2016-02-16,5R01AI111891-03
2016-02-16,4R01CA173861-06
2016-02-16,1F32HL131301-01
2016-02-16,5R03AR068112-02
2016-02-16,5P20CA183640-02
2016-02-16,5R44AG049510-02
2016-02-16,1R03AR068118-01A1
2016-02-16,7R01DK100508-03
2016-02-16,1K23NS092973-01A1
2016-02-16,2R01DK078081-06A1
2016-02-16,5R01CA176785-03
2016-02-16,1R21MH108753-01
2016-02-16,5R21HS023952-02
2016-02-16,4P20MD006901-05
2016-02-16,1R01CA202704-01
2016-02-16,1T32AT008938-01
2016-02-16,1R34AA023158-01A1
2016-02-16,4R01AR049610-14
2016-02-16,1R36HS024650-01
2016-02-16,4R01MD007880-04
2016-02-16,4K23DA034877-04
2016-02-16,1R13CA203346-01
2016-02-16,5R01HL126516-02
2016-02-16,1K01DA041628-01
2016-02-16,4P20MD006901-05
2016-02-16,1R21DC015327-01
2016-02-16,4R01MH095503-05
2016-02-16,5K01MH100544-03
2016-02-16,5R01EB017767-03
2016-02-16,5R01AR067925-02
2016-02-16,1R01DC015388-01
2016-02-16,5R18HS023763-02
2016-02-16,5R01CA185169-03
2016-02-16,5R01MH105592-02
2016-02-16,1SC3GM116782-01
2016-02-16,7R01GM067777-13
2016-02-16,4K08HD071026-05
2016-02-16,5R01HL124649-02
2016-02-16,2U01DK057008-17
2016-02-16,5R01DA025922-08
2016-02-16,1R01AI121160-01
2016-02-16,5F30CA192819-02
2016-02-16,1R21HD083648-01A1
2016-02-16,4P20MD006901-05
2016-02-16,1R21AI123640-01
2016-02-16,1R13HS024463-01
2016-02-16,2U01DK057171-17
2016-02-16,1R01HL130512-01
2016-02-16,1F31AI124645-01
2016-02-16,5U19AI109858-03
2016-02-16,5R01HS024106-02
2016-02-16,2I01BX000675-04A1
2016-02-16,5R44MH107036-03
2016-02-16,1R34AA024593-01
2016-02-16,1K08HS024592-01
2016-02-16,5P01HL081588-10
2016-02-16,1R21OD019922-01A1
2016-02-17,2P50AA005595-36
2016-02-17,2R01DC000152-34A1
2016-02-17,5R01HL113188-04
2016-02-17,5R01DE023083-03
2016-02-17,4R01CA166293-04
2016-02-17,2U01DK057154-17
2016-02-17,5F32MH107086-02
2016-02-17,4U01AA020930-05
2016-02-17,4P50MH094258-05
2016-02-17,1R21MH106748-01A1
2016-02-17,3R01AI108685-03S1
2016-02-17,5R01GM029123-33
2016-02-17,4R01CA157460-05
2016-02-17,4P50MH094258-05
2016-02-17,5R01CA190779-02
2016-02-17,2U01DK057219-18
2016-02-17,5R01DA036307-04
2016-02-17,5R01MH100041-03
2016-02-17,5R21CA185681-02
2016-02-17,4R01DA030431-05
2016-02-17,5R01DA035217-03
2016-02-17,1R21AI117304-01A1
2016-02-17,1R01GM117570-01A1
2016-02-17,4R01CA161585-05
2016-02-17,5R01AI110578-03
2016-02-17,1U01AI124284-01
2016-02-17,2I01BX000533-05A2
2016-02-17,5R01MH101214-03
2016-02-17,5P01GM066730-12
2016-02-17,7R01GM108988-03
2016-02-17,4R01HL112633-05
2016-02-17,4R01DE023365-04
2016-02-17,4R01MH097909-05
2016-02-17,5R21CA189775-02
2016-02-17,5R01AI103142-03
2016-02-17,3U2GGH001029-02S1
2016-02-17,5R01HL121067-03
2016-02-17,3U10CA180798-02S2
2016-02-17,1R01AR069062-01
2016-02-17,4R25DK078381-10
2016-02-17,1R01EB022031-01
2016-02-17,1R13CA203164-01
2016-02-17,5R01GM108785-03
2016-02-17,1U01AI124299-01
2016-02-17,5R01HD074574-03
2016-02-17,4R01CA070723-19
2016-02-17,2R01NS048216-11
2016-02-17,4R01DA034067-04
2016-02-17,4R33NS087274-03
2016-02-17,4R01CA163296-05
2016-02-17,4P50MH094258-05
2016-02-17,1R21NS093118-01A1
2016-02-17,5R01CA178431-03
2016-02-17,4R01CA176844-04
2016-02-17,5R01CA182840-03
2016-02-17,5R01NR014973-02
2016-02-17,5R01GM107177-03
2016-02-17,1R01HD088176-01
2016-02-17,1R13CA206169-01
2016-02-17,2U13GM103387-11
2016-02-17,1R01AR069047-01
2016-02-17,5R01GM110382-03
2016-02-17,2P50AA005595-36
2016-02-17,2P50AA005595-36
2016-02-17,2R01DC011020-04
2016-02-17,3R01EB011524-07S1
2016-02-17,1R13AI124513-01
2016-02-17,1F30DK109582-01
2016-02-17,4P50MH094258-05
2016-02-17,1R01HL129805-01A1
2016-02-17,1R21AI122821-01
2016-02-17,1R03AI122223-01
2016-02-17,5R00CA181343-04
2016-02-17,3R01AI101153-04S1
2016-02-17,4R37AG027343-10
2016-02-17,1R01AI118016-01A1
2016-02-17,4R01DA031782-05
2016-02-17,5R01DA035879-03
2016-02-17,1R01AR069588-01
2016-02-17,5R01CA197139-02
2016-02-17,4R01MH094489-05
2016-02-17,5R43AI106158-02
2016-02-17,5R01CA174836-03
2016-02-17,5R01CA131045-06
2016-02-17,5F31NS086241-03
2016-02-17,4K23AG040772-04
2016-02-17,3R01GM107696-03S1
2016-02-17,1R21CA194955-01A1
2016-02-17,4R01EB016101-04
2016-02-17,4R01CA154835-05
2016-02-17,7R01AR051089-11
2016-02-17,1K08AA024056-01A1
2016-02-17,4R34DA034823-04
2016-02-17,4R01CA163803-05
2016-02-17,4K23HL105784-04
2016-02-17,1R36HS024652-01
2016-02-17,4R01CA158361-05
2016-02-17,4R01NS077963-04
2016-02-17,4R01HL119190-04
2016-02-17,5P01GM066730-12
2016-02-17,1R01DA039968-01A1
2016-02-17,5R01MH106826-02
2016-02-17,5R01CA084628-24
2016-02-17,7R01DA035707-04
2016-02-17,5DP1DA039542-03
2016-02-17,4R01DA031208-05
2016-02-17,5F32MH107206-02
2016-02-17,5R01GM113972-02
2016-02-17,5P01GM066730-12
2016-02-17,5F32GM114976-02
2016-02-17,3U2GGH000372-05S1
2016-02-17,5R01CA177635-03
2016-02-17,3T03OH009631-06S1
2016-02-17,5P01GM066730-12
2016-02-17,5R01CA181648-03
2016-02-17,5R01AI110340-03
2016-02-17,4P50MH094258-05
2016-02-17,4P50MH094258-05
2016-02-17,4P50MH094258-05
2016-02-17,5R01MH103539-02
2016-02-17,5K01DA036452-03
2016-02-17,5R01AI077595-08
2016-02-17,4P50MH094258-05
2016-02-17,1R01DA039924-01A1
2016-02-17,3T32HD071866-04S1
2016-02-17,5R13GM108284-03
2016-02-17,5R01GM108731-02
2016-02-17,4R01GM100156-04
2016-02-17,4R01CA172846-04
2016-02-17,4R25DK078385-10
2016-02-17,2P50AA005595-36
2016-02-17,5P01GM066730-12
2016-02-17,5P01GM066730-12
2016-02-17,5R21MH105800-02
2016-02-17,2R01DK093810-04
2016-02-17,4R01MH093615-05
2016-02-17,5R01GM110560-04
2016-02-17,1R21AI123613-01
2016-02-17,3U2GGH000080-05S1
2016-02-17,2U01DK057182-17
2016-02-17,4R01AI103760-04
2016-02-17,1F31AI122973-01A1
2016-02-17,5R01CA123451-08
2016-02-17,4F32GM108295-03
2016-02-17,1R01MH109401-01
2016-02-17,7R01CA197314-02
2016-02-17,2P50AA005595-36
2016-02-17,2P50AA005595-36
2016-02-17,2P50AA005595-36
2016-02-17,1R01AI121302-01A1
2016-02-17,1R21HD087645-01
2016-02-17,5R01MH103657-03
2016-02-17,4R01MH094653-05
2016-02-17,1R13CA203288-01
2016-02-17,5R21CA191239-02
2016-02-17,4R01CA174794-04
2016-02-17,5F30CA186466-02
2016-02-17,5R01CA194584-02
2016-02-17,2P50AA005595-36
2016-02-17,5R21MH105785-02
2016-02-17,4R01DA030344-05
2016-02-17,4R01MH100021-04
2016-02-17,5R01NR015265-02
2016-02-17,1R01AI118571-01A1
2016-02-17,1S10OD021686-01
2016-02-17,5U01MH105630-02
2016-02-17,5R37MH070039-14
2016-02-17,1R01AI124680-01
2016-02-17,5R03DA034664-02
2016-02-17,5R25DK078382-11
2016-02-17,4R01DK085212-05
2016-02-17,1R01DK109204-01
2016-02-17,7U01AR065113-04
2016-02-17,1R01NR016017-01
2016-02-17,5R01CA184772-03
2016-02-17,5R01DK057846-13
2016-02-17,4R01GM106000-04
2016-02-17,4R01CA167967-04
2016-02-17,4K24DA032555-04
2016-02-17,5R01NS064571-07
2016-02-18,5R01AR051930-07
2016-02-18,4R25DK095492-05
2016-02-18,7I01BX001140-06
2016-02-18,1R01ES026170-01
2016-02-18,7K01HL125751-02
2016-02-18,1R21NS096424-01
2016-02-18,5F30NS090684-02
2016-02-18,1R01EY026529-01
2016-02-18,5R01AR066808-02
2016-02-18,3R01CA168482-04S1
2016-02-18,1R21AI113704-01A1
2016-02-18,5R03CA191653-02
2016-02-18,5R01CA190400-02
2016-02-18,4R01HL081046-10
2016-02-18,5R21CA195126-02
2016-02-18,2R01NS079445-05
2016-02-18,2R15GM097723-02
2016-02-18,1R21HD083770-01A1
2016-02-18,5R25GM113979-02
2016-02-18,5R01CA184379-02
2016-02-18,5R01HL117888-03
2016-02-18,1R01HL126911-01A1
2016-02-18,1R21AI109275-01A1
2016-02-18,2R01EY019703-06A1
2016-02-18,1R01NS094607-01
2016-02-18,4R25DK078386-10
2016-02-18,4D43TW005884-13
2016-02-18,5F31DK104631-02
2016-02-18,2R01GM087543-06
2016-02-18,5R13HD084096-02
2016-02-18,5R01AI116466-02
2016-02-18,5F31DK100217-03
2016-02-18,5R01GM053655-20
2016-02-18,5R01AG046396-03
2016-02-18,4R01MH097997-04
2016-02-18,5F31CA195751-02
2016-02-18,2R42NS074576-03
2016-02-18,2I01BX001409-05
2016-02-18,2R01NS052632-11A1
2016-02-18,5R01DE022816-03
2016-02-18,5R01AI120694-02
2016-02-18,1R01ES024946-01A1
2016-02-18,4R33HL120751-03
2016-02-18,5R03AR066787-02
2016-02-18,1R43EY026265-01
2016-02-18,5R21CA193077-02
2016-02-18,5R01MH104536-03
2016-02-18,5R01HD080097-03
2016-02-18,5R01EB018625-03
2016-02-18,5R03DK104006-02
2016-02-18,5U01DK094463-05
2016-02-18,2R01GM052470-21
2016-02-18,1R21AI119625-01A1
2016-02-18,4R01CA083650-14
2016-02-18,1K08HS024134-01A1
2016-02-18,5F32NS087791-03
2016-02-18,1R01GM117907-01
2016-02-18,5K99ES024783-02
2016-02-18,4K24DA034621-05
2016-02-18,1R01EY025295-01A1
2016-02-18,5R01DK104998-02
2016-02-18,5F30CA183320-02
2016-02-18,4R01DK093924-04
2016-02-18,5R01MH100319-03
2016-02-18,1R21AI123089-01
2016-02-18,1R01NS091585-01A1
2016-02-18,5IK2RX000765-06
2016-02-18,1R03AI122167-01A1
2016-02-18,5R01DA003672-32
2016-02-18,1R13CA200208-01
2016-02-18,5R25OD016490-03
2016-02-18,2R44ES023522-02
2016-02-18,5R13DA024494-08
2016-02-18,4P20MD006872-05
2016-02-18,5F32NS087786-03
2016-02-18,5R01DA028648-07
2016-02-18,1R01EY025622-01A1
2016-02-18,5R01AI105836-03
2016-02-18,4R01DA033641-05
2016-02-18,5R01AI120766-02
2016-02-18,5R01ES013768-10
2016-02-18,5R21MH107052-02
2016-02-18,4R01CA169524-04
2016-02-18,2R01AI091707-06
2016-02-18,5P30CA021765-37
2016-02-18,1R21AI123970-01
2016-02-18,5F31NS092253-02
2016-02-18,1R01EY026177-01A1
2016-02-18,5R21NS091941-02
2016-02-18,4P20MD006872-05
2016-02-18,4P20MD006872-05
2016-02-18,4P20MD006872-05
2016-02-18,5R01DA036241-03
2016-02-18,1F31GM117851-01
2016-02-18,5R01DA035808-03
2016-02-18,4R01NS079664-05
2016-02-18,1R21MH108981-01
2016-02-18,5R01CA179556-03
2016-02-18,7R01CA158668-05
2016-02-18,5D43TW007375-12
2016-02-18,1R21NS096554-01
2016-02-18,4R01NS081248-04
